"to","from","UMAP1.from","UMAP2.from","module.from","kME.from","hub.from","UMAP1.to","UMAP2.to","module.to","kME.to","hub.to"
"AceA","NrfG",-6.07322927062199,-0.731993675131334,"blue",0.120956459104929,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","TrpB",2.69644383843258,1.84640102610739,"turquoise",0.0507784097513828,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","YeeP",4.47041325028255,-1.51657266392557,"green",0.0756147219236462,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","TolC",1.10885040219143,2.84318928942831,"turquoise",0.266013544456473,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","SdhA",0.441823643997458,1.49018841014059,"yellow",0.50745073408221,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","COG1747",-5.92391391341374,-3.19760222210733,"blue",0.253861189309465,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","HycB",-0.100052493259165,-0.940240437529964,"yellow",0.172226330479129,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","FabB",-0.912575709268305,2.77621965632589,"red",0.409408140937446,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","PepD2",-8.05362363402531,0.992128779746609,"brown",0.33586622219022,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","YqfO",-3.71096726004765,3.06983046755941,"brown",0.0264954830519833,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","HisZ",2.87947587426021,2.03191142306479,"turquoise",0.0928637423902374,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","TktA",-0.702336447879526,3.49012117610128,"red",0.0954234779556648,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","CheY",4.41844801361873,-2.91296906246988,"green",0.573211979252172,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","AraD",-1.40746750180409,-3.86496133580057,"blue",0.040151972933217,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","MetH1",5.66808704788997,-2.40039474739878,"green",0.198310845128254,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","Nei",6.4271188205035,-0.156340370319767,"turquoise",0,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","cfpA",-5.37154622618839,-1.93285114540903,"blue",0.767573238117318,"hub",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","HugX",2.68545441086605,1.89781098590048,"turquoise",0.24006851258689,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","COG3683",0.627440733269003,-1.1449275709614,"yellow",0.158809548105607,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","RpoC",-0.167051928683969,2.12062816844137,"red",0.787214748220063,"hub",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","YoaR",-2.49299176280186,0.794363190986233,"black",0.00735811359272782,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","RplS",-1.16424893085644,3.34063034281881,"red",0.303287873109336,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","CafA",-2.18577738349125,4.32828932032736,"turquoise",0.164867083463797,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","ComEA",0.409972113922384,1.65124659762533,"yellow",0.0804996811428128,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","COG4742",-4.22676988188908,-3.55082745327799,"blue",0.123310166474043,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","PuuD",-6.49848933760807,1.41935472712667,"brown",0.135631666021389,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","YraI",2.05970553810909,-0.323850939415378,"yellow",0.157039314059284,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","Gmd",0.104573888138083,1.49348144755514,"yellow",0.0420003624625567,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","RplY",-0.723941663846227,3.43978481516989,"red",0.41270176203713,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","FlgB",-2.66492529456303,-2.33022088780252,"blue",0.123023672773276,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","MgsA",-8.10805841033146,1.04511897788198,"brown",0.253376803436289,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","ArgB",6.53985981400326,0.46520667300375,"turquoise",0.100751193901707,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","NtpE",-5.32593818251774,-2.27493030800669,"blue",0.180831087890798,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","PAS",4.59247211869076,-2.85885901226847,"green",0.645287571922935,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","DctP",1.44452909882381,-1.33556563629953,"yellow",0.277892024566633,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","RfaJ",-1.6382292682378,-3.81006188168375,"blue",0.0156912946472125,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","CoxE",-3.68508668486759,3.09117822871359,"brown",0.0780200599973319,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","Dcp",-6.3216924244611,2.0032315753475,"brown",0.148901113048572,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","GuaA1",0.379313153579977,1.62259297595175,"yellow",0.116466902702225,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","GapA",-5.86633868758366,0.402933289863186,"brown",0.173717213846384,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","DsbG",3.4671054309161,1.42906575427206,"turquoise",0.301427318410502,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","COG3580",-3.04324527327702,-4.64185876622049,"blue",0.185287733110214,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","PotD",7.5547609751971,1.30206780657919,"turquoise",0.441111326339808,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","LicC",-1.89046545569584,-3.7930867172703,"blue",0.0554019167597408,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","TypA",0.855787677124289,2.59550004229696,"red",0.289094018464678,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","PncC",1.74204472954586,-1.43182362093775,"yellow",0.311659010212517,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","GvpP",-5.76251693312809,1.91816811785849,"brown",0.0886062551085511,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","GrxC",6.99564032013729,-0.551112452886982,"turquoise",0.559446985497904,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
"AceA","COG5263",-5.63370938841984,0.0614492796436121,"brown",0.252656197358392,"other",7.2124290889056,-0.114608535908146,"turquoise",0.723668922913698,"hub"
