"gene","UMAP1","UMAP2","module","kME","hub"
"MurJ",1.97904034717635,-1.64637547248504,"turquoise",0.167375291862318,"other"
"TamA",-1.95679859058305,-2.14783900493286,"turquoise",0.257369409294506,"other"
"YocR",-0.239549971980295,0.595095579684755,"turquoise",0.361348800104349,"other"
"UshA",9.22650643451766,3.09479088074066,"blue",0.034462098970187,"other"
"ClpP",-3.89567068950578,-5.015124137341,"turquoise",0.313480692913252,"other"
"GlyS",-1.47895983592912,-2.76955490821502,"turquoise",0.200954090289683,"other"
"GlyQ",-0.691008843344889,0.933709685863039,"turquoise",0.275875434115935,"other"
"CcmC",1.3832556830223,-2.17094391101501,"turquoise",0.194045223668717,"other"
"LpxB",-2.54454592601701,-2.49936490768097,"turquoise",0.174668636491468,"other"
"MurA",-2.70926669971391,-3.15038614982269,"turquoise",0.312245056618544,"other"
"FtsI",-2.91093067066117,-2.83610993140838,"turquoise",0.34819358156769,"other"
"AccD",-1.15966848270341,3.6483063150058,"turquoise",0.193919457097783,"other"
"RimP",-3.47478035823747,-3.52102666610382,"turquoise",0.338557405454452,"other"
"QueFC",-0.989257134360514,-3.7365027021756,"turquoise",0.240407850298545,"other"
"NusB",-1.38790789977952,-2.56809049361847,"turquoise",0.184622487602048,"other"
"CtpA",-3.11693862811967,-3.45976095908783,"turquoise",0.28213599357029,"other"
"GutQ",6.85994979007796,2.94276446586945,"blue",0.0791513169565852,"other"
"LptF",0.402174152570524,-0.0527461420883921,"turquoise",0.100743666981208,"other"
"MurI",-2.07094220058366,-2.17613893264435,"turquoise",0.0912110892014088,"other"
"RlpA",-2.96719411746903,-4.02016120666168,"turquoise",0.398551444396465,"other"
"TsaE",2.04900630577163,-1.60472064727447,"turquoise",0.16307311624859,"other"
"RimM",-3.36816314594193,-2.34916430228851,"turquoise",0.295042037474889,"other"
"TolQ",-2.29759339229508,-0.191102060317018,"turquoise",0.344448951437653,"other"
"FadM",-1.4585583581154,0.995703642428896,"turquoise",0.159058458308356,"other"
"AccA",-0.934914149207315,4.23787802940705,"turquoise",0.192977455579661,"other"
"RpsU",-5.19659832851335,-5.16295510047577,"turquoise",0.431083856357928,"other"
"HisJ",6.74464484317855,3.32662600761749,"blue",0.150871733220603,"other"
"AcrB",-4.86891201869889,-5.22192459815643,"turquoise",0.825079072159636,"other"
"FtsA",-3.1828334702675,-1.46840613597534,"turquoise",0.212173005389218,"other"
"MinE",0.7662424372013,-0.59958990925453,"turquoise",0.137924662555128,"other"
"NuoC",-1.0971674098198,4.6955053258548,"brown",0.0695035845290066,"other"
"PanD",-1.28388289348527,-2.29837208503387,"turquoise",0.156569458441408,"other"
"PdxJ",-2.87740520374223,-2.10410230868957,"turquoise",0.135410844565002,"other"
"PtaN",-0.743963278693399,4.2936613011966,"brown",0.231951061700262,"other"
"RbfA",-3.7998931779091,-3.9845643591275,"turquoise",0.12693867507495,"other"
"TerC",-0.257070399684153,-1.59587686771057,"turquoise",0.135510510337423,"other"
"GcvP2",9.04082318409041,3.55960292106964,"blue",0.0227821368387524,"other"
"Ugd",9.58843823535994,3.4780718732486,"blue",0.0664479828678005,"other"
"NuoH",-2.1114063634102,-0.177654835223177,"turquoise",0.143005476223235,"other"
"NuoM",-2.93198303119584,-1.90041547530792,"turquoise",0.224919703275926,"other"
"NuoL",-1.71276453868791,0.385901932776949,"turquoise",0.259879559952967,"other"
"Fpr",-0.422674454611979,6.17312926536896,"brown",0,"other"
"FAA1",9.33127614124373,3.45226496940949,"blue",0.0229055131558973,"other"
"NuoG",-1.12229517833634,4.6177203107486,"brown",0.190758693161648,"other"
"LpxA",-0.695303238791666,-3.44663983100555,"turquoise",0.198764137451646,"other"
"SlpA",-1.77077630893632,1.12870449310639,"turquoise",0.326991595469973,"other"
"SdhA",-0.28595135347291,6.48788089043,"brown",0.303381974549292,"other"
"MreB",-3.80971650020524,-2.10385339969299,"turquoise",0.27243829005528,"other"
"PtsA",-2.84530738727494,-3.76876860374115,"turquoise",0.193818864025159,"other"
"GalT",-1.60088399784013,1.15571123844483,"turquoise",0.131104769549496,"other"
"RlmK",0.670160569387236,-2.03929131740234,"turquoise",0.0437641415261781,"other"
"PhnK",-0.0104788316909885,-1.95496457332275,"turquoise",0.138634163112723,"other"
"AlsT",-0.79893461601182,-0.0216550182690409,"turquoise",0.209445655220427,"other"
"GlnQ",6.95176049335555,3.20503014808991,"blue",0.059381437221178,"other"
"MlaF",1.00761770470695,-2.12901359313629,"turquoise",0.132322648451932,"other"
"MglA",-0.303353346747599,-3.13907724136017,"turquoise",0.285684341868147,"other"
"LutB",-1.2175162209694,4.42012423759796,"brown",0.195145173822536,"other"
"Dxs",-2.51447442905351,-1.62095325702331,"turquoise",0.206995297282118,"other"
"Der",-1.03082028762742,-3.80559521430633,"turquoise",0.202522043965559,"other"
"RbgA",6.76661082370833,3.22995156532623,"turquoise",0.0974665870944506,"other"
"RsgA",-2.0214393510048,-1.72119146102569,"turquoise",0.151779818982422,"other"
"PotB",0.387052916127005,-1.28747051471374,"turquoise",0.27369639725273,"other"
"PotC",-3.67423704997941,-5.07695227378509,"turquoise",0.2615490787076,"other"
"Pnp",-3.21373013393327,-4.49576550239227,"turquoise",0.4715029399374,"other"
"PrfB",-3.60443762676164,-1.55615239852569,"turquoise",0.531983536330915,"other"
"RsuA",-1.40234033004685,-1.8960131954541,"turquoise",0.207641056621227,"other"
"DinG",-1.782822646064,-1.6210035633435,"turquoise",0.222493687830116,"other"
"TypA",-3.91033295528337,-5.53250771278045,"turquoise",0.419620126383751,"other"
"ClpX",-3.04985932247087,-3.3006363462796,"turquoise",0.217351279737964,"other"
"Lpd",-1.76145080463334,2.23528475052216,"turquoise",0.317733932074604,"other"
"TlyC",6.77679082019881,3.20375603920319,"blue",0.166081238700442,"other"
"CspC",-2.51518348590775,-0.193274852647403,"turquoise",0.363995159492349,"other"
"RhtB",6.50214453800277,2.65384096390106,"turquoise",0.163478122270274,"other"
"PntB",0.136830590801992,6.66573113685944,"brown",0.153178783099918,"other"
"QcrB/PetB",-3.85722187892838,-2.03778749221466,"turquoise",0.376494025941546,"other"
"YebA",6.53124018772201,2.6957973886142,"blue",0.0190881902657878,"other"
"RecC",-0.0743691696350193,0.310542767108462,"turquoise",0.181487682364722,"other"
"ResB",-3.55242995159074,-4.66010647529266,"turquoise",0.350962491668915,"other"
"NqrD",-3.20898465053483,-4.07349186652801,"turquoise",0.265167851232874,"other"
"CheR",8.98604699237899,3.52311701065399,"blue",0.108000925214507,"other"
"ArgJ",0.427869968252935,6.92745799309113,"brown",0.055013097854449,"other"
"ErfK",-4.39478043453141,-3.76521092170379,"turquoise",0.335372183023608,"other"
"ScpB",6.76309128864364,3.22063440567352,"blue",0,"other"
"YceD",-2.49852017299577,-0.0654013704647806,"turquoise",0.248089489927096,"other"
"RodZ",-1.10502234832688,-3.74544029945038,"turquoise",0.247987150994536,"other"
"LabA",0.0753184781844998,0.713391904891512,"turquoise",0.178131885105011,"other"
"TyrB",0.242432467776098,6.75364083534577,"brown",0.136294921961327,"other"
"LptD",-0.109036601943216,0.779920165599367,"turquoise",0.204795487397574,"other"
"MlaD",-3.82270840541764,-4.78108816856048,"turquoise",0.214611010457137,"other"
"NlpA",-3.42272166149064,-4.44008808845184,"turquoise",0.348784523926839,"other"
"HolA",6.52569838626937,2.67063183075287,"blue",0.0497642882316452,"other"
"Cas4",-0.580522812766275,-3.2803669523587,"turquoise",0.0893121365961427,"other"
"FolE2",0.474387854474344,-0.0433921169628885,"turquoise",0.234346112180776,"other"
"ApbE",-2.33181074993058,-2.55087714904449,"turquoise",0.204275353689474,"other"
"ZapE",-1.88139132396623,-1.74531751388214,"turquoise",0.191410334723255,"other"
"PncB",0.0766941533859158,5.85666913277008,"brown",0.0722091725252417,"other"
"HprK",-3.42647150890275,-2.14432376140259,"turquoise",0.158348991322771,"other"
"CoxL",-0.645272292060099,-3.49760847800873,"turquoise",0,"other"
"CafA",-2.1485100163643,-1.84319787734649,"turquoise",0.523136877081921,"other"
"YhbY",-2.68634680644914,-3.92429214233063,"turquoise",0.171236138629121,"other"
"TolC",-4.4093354119484,-4.60003929847381,"turquoise",0.605753247876292,"other"
"LutC",-1.96494869129106,-0.865448112427214,"turquoise",0.258521734889067,"other"
"LpxP",-1.21164337531968,-3.97726541274689,"turquoise",0.183652120686977,"other"
"HemD",-1.30831352607652,3.85559815651276,"brown",0.186876401290489,"other"
"LdcA",0.433869838851252,-1.88969927543304,"turquoise",0.182159197324547,"other"
"LldP",-5.237407959861,-4.48591690772674,"turquoise",0.710459864518377,"other"
"MalQ",8.87374802692489,3.13029188400604,"blue",0.0182373951829179,"other"
"DsbG",-2.8697104825203,-0.69084482902191,"turquoise",0.371271468228949,"other"
"TagG",2.02632542713241,-1.48163312190674,"turquoise",0.144473914592666,"other"
"DacC",-3.5363171471779,-1.82503395789764,"turquoise",0.299128327762802,"other"
"RIO1",-0.408630467814646,-1.40559082740448,"turquoise",0.246584608686457,"other"
"YeaD2",9.34038373096541,3.35947436577179,"blue",0.0261314827350882,"other"
"NqrA",-1.31451634303971,-3.96900301688812,"turquoise",0.251445646024942,"other"
"DksA",-1.79995540515824,-0.840163822113493,"turquoise",0.204851760535252,"other"
"RpoZ",-1.45748154060288,1.29174787289002,"turquoise",0.0936020133663374,"other"
"YhfA",8.37602540119246,2.94234842544892,"blue",0.015640954856248,"other"
"KdsC",8.43650075061873,3.02698678261139,"blue",0.0263811821639403,"other"
"MreC",-1.8615579976265,1.52503163105347,"turquoise",0.231437898221681,"other"
"NqrB",-1.95887330905839,-0.264181244014719,"turquoise",0.316654580594203,"other"
"PpsR",-2.00217799083634,-2.14401202911041,"turquoise",0.168056880015343,"other"
"RplY",-4.02844742671891,-4.17732578033111,"turquoise",0.501496129446391,"other"
"LuxS",-3.89237479106828,-4.06130986922882,"turquoise",0.217211535200964,"other"
"RbsB",-2.7833874596779,-3.80593853706024,"turquoise",0.381768100632124,"other"
"NuoF",-0.82307807342454,4.43048590904572,"turquoise",0.151622204644862,"other"
"NuoE",-1.84481123821183,-0.274510147809007,"turquoise",0.0898126366340469,"other"
"MntH",-1.86302069560929,-1.20701604598663,"turquoise",0.161077717869277,"other"
"Hfq",-4.30233744518205,-3.40887647384308,"turquoise",0.270448078218053,"other"
"IspE",-4.0541394128029,-5.07951241248749,"turquoise",0.376357657752187,"other"
"MsrC",8.58334752185897,2.92740887886383,"blue",0.0517497142157103,"other"
"IscR",-2.23753503696366,-0.578720624386289,"turquoise",0.157917830893891,"other"
"CstA",0.715521551805296,6.74385613685944,"brown",0.175189849220533,"other"
"MscL",6.64966317279891,3.24931711441376,"blue",0.0453851249003124,"other"
