"gene","UMAP1","UMAP2","module","kME","hub"
"RpsP",5.21739066963314,-4.99907733527097,"blue",0.349237383365201,"other"
"RpmH",4.10726679687618,0.560227855769071,"yellow",0.0580682223325991,"other"
"Frr",4.23004449730037,0.354593969610604,"yellow",0.02234266586564,"other"
"AcpP",3.84815563087581,-4.42227126685056,"blue",0.274369924235798,"other"
"RpsR",5.70505536918758,-3.21857382384214,"blue",0.293382316127476,"other"
"BisC",-4.73854385490299,6.42953823479739,"turquoise",0.137607334362607,"other"
"RplJ",6.84225620155452,-3.89090062704953,"blue",0.436851845722904,"other"
"GlpC",-3.3497532474506,7.04143522652713,"turquoise",0.169600634495633,"other"
"NusG",5.58927120094417,-1.39010609713468,"blue",0.238032499350631,"other"
"RpmE",4.50355447654842,-6.71042157736692,"blue",0.215592606850205,"other"
"RpmC",5.0903684032452,-3.78574325171384,"blue",0.278022702731966,"other"
"RplR",4.17468465690731,0.51327945264903,"yellow",0.100880041085379,"other"
"RpmJ",3.28429259185909,-5.53157140341672,"blue",0.254655628469542,"other"
"RplU",4.3809424770367,-5.65832425681027,"blue",0.256251524245947,"other"
"Tsf",4.67397369270443,-6.73540832129392,"blue",0.410062875464551,"other"
"RpmG",5.53825773124813,-1.28309060660276,"blue",0.16719575731279,"other"
"Dcm",-4.90952716941715,5.09728620919314,"turquoise",0.0960250909966522,"other"
"GlcD",-3.84353433723332,7.3736014214429,"turquoise",0.162860044641639,"other"
"SfcA",3.53094257240413,-6.2030496749011,"blue",0.282076578645993,"other"
"Cmk",3.74867094879268,-2.35938932028684,"blue",0.198246163237485,"other"
"HsdM",-2.53245197410465,5.04323910149661,"turquoise",0.123478298082578,"other"
"CynT",-4.36646257514836,2.14880107316104,"green",0.016532897955756,"other"
"RplT",5.40765203361629,-4.16913320151242,"blue",0.239624790575599,"other"
"GlgB",-4.32394062156559,4.32169555100528,"turquoise",0.0823749535183595,"other"
"YqjQ",-4.77794300193669,6.23603914651004,"turquoise",0.195961347129882,"other"
"FabB",7.10102809791683,-3.71632577505979,"blue",0.410636782661196,"other"
"IscA",3.49615730171322,-7.90883590308103,"blue",0.362808106962382,"other"
"MenE/FadK",-0.0134872364509222,5.79432342919436,"turquoise",0.304554664752746,"other"
"LipA",4.16098393325924,-6.26923896399411,"blue",0.107158399828675,"other"
"LipB",4.03926743393062,-7.49920560446652,"blue",0.429278995201325,"other"
"MutL",3.8894816768658,-2.07862283316526,"blue",0.17707819642066,"other"
"MiaA",3.7862388027203,-6.2625126990405,"blue",0.145606106470722,"other"
"HtpG",4.22298826103328,-1.33812381354245,"blue",0.154118681062191,"other"
"DapA",4.98538841133236,-1.22546161738309,"blue",0.129974047314974,"other"
"FabD",3.91147984390377,-4.27574397650632,"blue",0.193229582857172,"other"
"FabH",0.854418469716299,5.04171417626468,"turquoise",0.0996504531812242,"other"
"RpmF",4.80042756919979,-2.16289617148313,"blue",0.144129298867441,"other"
"GdhA",6.99778283958553,-3.830092922124,"blue",0.385673953593803,"other"
"RplS",4.04764427070736,-7.50188733664426,"blue",0.282592015298965,"other"
"Dcp",3.96541417961239,-6.22862769690427,"blue",0.295929630700172,"other"
"BirA2",1.98197556858181,5.44089554223147,"turquoise",0.0467006067249401,"other"
"SecF",5.00064815406917,-3.87143947211179,"blue",0.480590202774944,"other"
"SecD",4.89496196632503,-3.90653802481565,"blue",0.480817037580854,"other"
"AdaB",-4.42872987861515,1.95641957196322,"green",0.0574105906837164,"other"
"ThiD",4.95007146721004,-1.1091444644061,"blue",0.193683793925064,"other"
"ThiE",5.027156485368,-1.16716004935178,"blue",0.198580354542715,"other"
"RplI",5.71914876823543,-3.59765435782346,"blue",0.291164900728173,"other"
"RpsF",5.48100198631405,-2.66940452185544,"blue",0.300716723781821,"other"
"Zwf",0.752319289494741,4.8108720627698,"turquoise",0.121901825605644,"other"
"AmyA",2.07826722984432,5.46110485467044,"turquoise",0.121285026053913,"other"
"BtuE",1.0402631295216,4.90135191353885,"turquoise",0.00703634020394942,"other"
"DinP",-4.24474130744816,3.98371385010806,"turquoise",0.0133012697762369,"other"
"UgpE",-1.07387529487492,5.51805208596316,"turquoise",0.0754587461493056,"other"
"SufC",3.87123884086727,-7.61520625677976,"blue",0.280151771010586,"other"
"WecE",0.315879387904394,6.09327934655276,"turquoise",0.0904430172968352,"other"
"GcvT",4.19027127151607,-3.70407344427976,"blue",0.172108169913651,"other"
"PhoE",-9.35250125999333,-14.6474013480273,"brown",0.0514569709348127,"other"
"PlsX",-4.20342384452702,5.80545710000125,"turquoise",0.17636428113717,"other"
"SbcC",-2.1639884578693,4.96587894829837,"turquoise",0.186919222915442,"other"
"ThiC",3.4091190231335,-5.71503116217526,"blue",0.304180538437312,"other"
"GRS1",4.84492219810604,-2.33993174162778,"blue",0.174295602672689,"other"
"ACH1",5.42360366706966,-0.685432806881991,"blue",0.312601456763957,"other"
"AspB",-10.4566482173908,-15.3995328101245,"brown",0.074071467719265,"other"
"HybA",-3.12686072463871,4.70044659051028,"turquoise",0.198100927583943,"other"
"ThrS",4.06635559921383,-4.87050201025876,"blue",0.275950697829191,"other"
"ProS",4.16372956161617,0.448315810141238,"yellow",0.0343212589328726,"other"
"DnaK",3.23095597152828,-5.66855813589963,"blue",0.266348214271034,"other"
"DppD",-4.89760910148503,4.87430952462283,"turquoise",0.206234967348349,"other"
"GlmS",0.425581792492855,5.81374691399661,"turquoise",0.10247831008244,"other"
"AhpC",3.80480636482357,-4.32744218436154,"blue",0.313844833469964,"other"
"CarB",3.96753968124508,0.780285820094022,"yellow",0.137910334296302,"other"
"GroEL",-2.07422362441899,4.83091019066897,"turquoise",0.0370082261328682,"other"
"ThrA",-2.72482119674565,4.96277712258426,"turquoise",0.0611157138749991,"other"
"PrsA",3.88614167099117,-4.08626224127683,"blue",0.0726934537516166,"other"
"WcaA",-3.14726577873112,4.70480726632205,"turquoise",0.173186586701225,"other"
"SpoVK",4.48730720405697,-4.67194463339719,"blue",0.235982182990092,"other"
"HflB",0.971139861394155,5.00389049920169,"turquoise",0.0594344508405798,"other"
"Lon",5.64780916099666,-1.96444489088925,"blue",0.163881243229747,"other"
"RecA",0.207459224511373,5.09877060326663,"turquoise",0.00323009816351587,"other"
"PykF",3.52778447990536,1.27847300442782,"yellow",0.0152705643148667,"other"
"CitT",0.687494484831083,5.48000143441287,"turquoise",0.073540565577681,"other"
"Rfe",-4.25934969062687,2.516258224574,"turquoise",0.0715599768708104,"other"
"ProP",-1.77007614250065,5.75461862954226,"turquoise",0.171265023335765,"other"
"SdhB/FrdB",5.38362182502865,-2.15928031531247,"blue",0.132843942929865,"other"
"FusA",5.74672330742,-2.20015598860654,"blue",0.436056679742952,"other"
"LepA",3.60550011520504,-6.20156623450193,"blue",0.315938142890929,"other"
"GltD",4.28634585266231,-4.53270293799314,"blue",0.248636004604549,"other"
"MutT",-4.15316806907536,5.10678909691897,"turquoise",0.0914285111474233,"other"
"LeuS",5.4165140522015,-1.0067126902667,"blue",0.15960969728497,"other"
"SurE",4.74867452507137,-2.10069467154416,"blue",0.209022643599269,"other"
"Apt",-9.23714290733219,-14.6093335303393,"brown",0.0734473847498676,"other"
"PyrG",3.52632178192257,-5.46976853934201,"blue",0.294634974387382,"other"
"CarA",4.0725563896191,0.518493361500177,"yellow",0.1439211646968,"other"
"GuaB",1.43437857751964,3.8663205948743,"blue",0.154159999168749,"other"
"CBS",1.44827534084438,3.78937028321353,"turquoise",0.0564281468097973,"other"
"CsdA",4.08468212013363,-3.92255879965695,"blue",0.146453452557604,"other"
"RpsD",6.04500354652523,-3.08098460760984,"blue",0.312526754568155,"other"
"RbsK",-3.29042326087834,6.53680847558108,"turquoise",0.0865959492246139,"other"
"TrxA",5.4116517436993,-0.793138042363253,"blue",0.281190104717069,"other"
"PyrH",3.54738725547909,-6.52335025397214,"blue",0.133141967226885,"other"
"ECM27",3.82393635635494,-2.38734485236081,"blue",0.126871554987592,"other"
"PotE",-4.32458578224064,6.08175037774173,"turquoise",0.0834074706776083,"other"
"InfB",5.15056003456234,-1.16820205775174,"blue",0.457197737268928,"other"
"NorM",-5.06608615989567,7.57563208016482,"turquoise",0.317873700698282,"other"
"HinT",3.94951356773494,-7.60231162634763,"blue",0.202197203759626,"other"
"RpsA",4.92661918525814,-6.21451474753293,"blue",0.579580573187908,"other"
"Ffh",4.13260997657894,-2.42380715933713,"blue",0.193931475481807,"other"
"ClpA",-2.63318191642643,4.99197338494388,"turquoise",0.0819992619086044,"other"
"Mcr1",5.0255113971722,-2.77921630469236,"blue",0.282924853886747,"other"
"Tig",0.0354583693039301,5.5779905167493,"turquoise",0.264664551579089,"other"
"FkpA",7.10982049827694,-3.67341710654172,"blue",0.305170840680357,"other"
"Gph",-4.84278713340641,5.2848300782117,"turquoise",0.0769074354575396,"other"
"UvrB",2.10723246460079,5.45961521538821,"turquoise",0.0531277101936696,"other"
"Adk",5.04428686027645,-2.9885811957446,"blue",0.272879453992961,"other"
"RluA",4.19460882072567,-5.88714887228879,"blue",0.209538592319852,"other"
"PpsA",5.01705278282284,-1.06044270125302,"blue",0.3919474860435,"other"
"SalY",-3.73592077369572,4.29347489747134,"turquoise",0.106288396723986,"other"
"GlpA",-4.50117097968937,7.26778410348025,"turquoise",0.0598463794676197,"other"
"FimB",-3.08921156997563,7.23283813866702,"turquoise",0.126085686435009,"other"
"LysR",-1.94469152564884,6.02886389168826,"turquoise",0.139964081004125,"other"
"UgpQ",-2.80210076446415,6.45641802224246,"turquoise",0.0614481404650977,"other"
"DedA",4.70162929420589,-3.72307349768552,"blue",0.111307708232406,"other"
"GpmA",4.53432573204159,-6.86375190344724,"blue",0.304910727543749,"other"
"UspA",-9.61102234001042,-14.7851605567065,"brown",0.0553996660376005,"other"
"TauC",4.1223827732098,-5.8400068434802,"blue",0.10214945537114,"other"
"DppB",-1.47468231792332,6.06146858605472,"turquoise",0.203302604927054,"other"
"QueC",3.44052947883724,-6.56791879263791,"blue",0.159201383998622,"other"
"PqqL",6.39040912513851,-4.22490789023313,"blue",0.437169565124901,"other"
"TagD",-4.46311269874455,1.98191688927737,"green",0.0174771662402422,"other"
"NrnA",3.94980324630855,-4.44512321082028,"blue",0.126880401252918,"other"
"EcfT",-2.42441545600773,5.07621286782351,"turquoise",0.109980391137775,"other"
"MetE",-0.510737823199045,5.45989654931155,"turquoise",0.0730648986346684,"other"
"RuvA",3.59591807251095,1.29402856501666,"yellow",0.0239597815110873,"other"
"Fdx",-9.85641323203923,-14.9853348883716,"brown",0.0422591006355863,"other"
"HptA",4.91942895774959,-4.59000922766599,"blue",0.278377209699243,"other"
"HemN",-3.10745917434574,7.3801088181409,"turquoise",0.129243076648865,"other"
"AtpE",5.24787963752865,-3.38871265974912,"blue",0.332072789264846,"other"
"YcjU",-3.45177374954106,4.86506317528811,"turquoise",0.0896221771089963,"other"
"BaeS",-3.10785423393131,7.36015890511599,"turquoise",0.577798166460542,"other"
"CheA",-3.51506410713078,7.3461994973096,"turquoise",0.210401505262712,"other"
"FixC",-4.19303117866398,7.37156055840579,"turquoise",0.117617029219345,"other"
"PpiB",3.36927379493831,-2.80039311972531,"blue",0.116074186068126,"other"
"SecA",4.97577680473446,-0.738287583264438,"blue",0.236165034308851,"other"
"Aes",-4.86486898536564,5.08514784249392,"turquoise",0.121945357361741,"other"
"Crp",4.18158520584224,0.389994397488507,"yellow",0.0928166295347798,"other"
"DadA",-4.34300266380192,6.99683378609744,"turquoise",0.0461648369649045,"other"
"ANKYR",-3.27424203033329,6.11762283715335,"turquoise",0.0998307890173739,"other"
"InsQ",2.06949712162136,5.48927973183719,"turquoise",0.044397021515541,"other"
"YfdV",-1.20807145709873,5.78557489785281,"turquoise",0.0992532226497644,"other"
"LepB",0.643327770878065,4.98421715172854,"turquoise",0.113779287818262,"other"
"Lgt",5.18060172920345,-2.9069481047717,"blue",0.160345739172874,"other"
"LivK",0.773739678908575,5.75787161263553,"turquoise",0.153239170894797,"other"
"GrxC",-3.22889553184391,5.28353498849002,"turquoise",0.0714451516316363,"other"
"YidC",5.27782596473812,-2.35996152487668,"blue",0.24907346659723,"other"
"MurG",3.66687811737179,-5.68467332449826,"blue",0.100980489835915,"other"
"MoxR",4.9625722301495,-3.01212455359372,"blue",0.161389581730276,"other"
"TauA",-0.0496706234920141,6.32305048379031,"turquoise",0.120498288934832,"other"
"FldA",-8.75683342094303,-14.3496155890551,"brown",0.108303823963949,"other"
"SufB",5.60982765083431,-2.28775884238156,"blue",0.316080370985628,"other"
"MurJ",-2.69461499328495,7.22420881661502,"turquoise",0.0530366673081904,"other"
"HsdS",-3.58993612403752,4.12742565545169,"turquoise",0.132576460668711,"other"
"YocR",0.487680371974099,5.82981871041385,"turquoise",0.0759002085320452,"other"
"NlpD",-3.97542797202946,3.30232737931338,"turquoise",0.0693646817726929,"other"
"ClpP",4.00683153991817,-4.50006009665402,"blue",0.152861468289243,"other"
"Dxr",3.82167829399227,-5.81742669669065,"blue",0.180033401489951,"other"
"MrcB",3.42196358566402,-2.69822789755735,"blue",0.350741776047213,"other"
"OmpR",-0.0468079912173864,6.38649462136355,"turquoise",0.545267088494793,"other"
"DdpA",-2.54538665885807,7.12275360497561,"turquoise",0.293157810384144,"other"
"SurA",6.35359825019954,-4.21104384985837,"blue",0.381358616724233,"other"
"LpxB",4.26412452583431,-7.27659465399655,"blue",0.270235221018369,"other"
"FabA",4.53062547569393,-2.4984164389697,"blue",0.291521557418021,"other"
"HisM",-2.47874914283634,5.04250858697024,"turquoise",0.103815690167516,"other"
"FtsI",3.70079077606319,-5.57222987738523,"blue",0.225124798749081,"other"
"MurF",4.08278669242977,-1.67093850699338,"blue",0.2978929081212,"other"
"MurD",4.04099096183895,-4.10644151297483,"blue",0.195420309053057,"other"
"MurC",4.04505146865963,-4.53829719153318,"blue",0.16414526375674,"other"
"LpxC",4.64386047248958,-3.12335397330197,"blue",0.298290118306697,"other"
"HimA",4.81213058357357,-4.64795018759641,"blue",0.250376265875171,"other"
"CheY",-6.02578197593571,8.01576612862674,"turquoise",0.70049269996992,"other"
"GltS",-3.35362588043095,5.95642374428836,"turquoise",0.228274388382194,"other"
"Alr",4.46051348571895,-5.88561488715085,"blue",0.298950659082528,"other"
"SoxR",-3.51340137596012,6.1561097947034,"turquoise",0.17971727528598,"other"
"NlpC",1.3345187438023,4.40083168419925,"turquoise",0.200715184422073,"other"
"FolK",4.76743329887508,-3.53839637366208,"blue",0.119101556313435,"other"
"QueA",4.40920819168209,-5.57358600226316,"blue",0.163809653953632,"other"
"TonB",4.26184333686947,-1.28392113772306,"blue",0.359160968599503,"other"
"TolQ",6.84370960121273,-4.03303910818967,"blue",0.305644544553182,"other"
"MurB",4.01669086341976,-4.0474510344592,"blue",0.176453771679737,"other"
"RlmN",-1.53769289131047,6.02922771843997,"turquoise",0.0453759709651324,"other"
"TolB",3.38578642730831,-7.55372287360105,"blue",0.775863337645487,"other"
"RlhA",4.574604166795,-3.05612088766965,"blue",0.260473549217614,"other"
"YtxK",0.91319097404598,4.78623865517703,"turquoise",0.0953241775622627,"other"
"HisJ",-5.24887024040104,7.8218903389844,"turquoise",0.300603921983908,"other"
"CheW",-2.16972766990544,5.54776714715091,"turquoise",0.22963990201218,"other"
"Tar",-5.88418899650456,7.8625306931409,"turquoise",0.560354139041808,"other"
"PanD",4.96872152214168,-0.603351131352511,"yellow",0.0544990441044962,"other"
"PdxJ",3.71461213951229,1.23433975848285,"yellow",0,"other"
"Ppk",-8.66425644035221,-14.2137274893847,"brown",0.0354054743568241,"other"
"RbfA",-2.40267430419804,5.59742496880618,"turquoise",0.0395949532989145,"other"
"AmiC",0.275455696631658,5.10458610924807,"turquoise",0.271412089398088,"other"
"AdhE",6.77650607948421,-3.82278682318601,"blue",0.523789425486004,"other"
"PorG",3.9740079772961,1.4615160075101,"yellow",0.675557708281558,"other"
"Fpr",-9.84269271964909,-14.9616131934253,"brown",0.0448774682803871,"other"
"EntF",-3.3625866043079,6.15274809273807,"turquoise",0.391724739530513,"other"
"FAA1",5.36956466560482,-1.39195944395932,"blue",0.329341848275515,"other"
"CaiD",5.95022357826351,-3.1843831690875,"blue",0.549891901066294,"other"
"AspA",4.98057617073177,-0.574506894024936,"yellow",0.080511614179884,"other"
"FabG",1.9125758541119,5.50591753396121,"turquoise",0.216651327083284,"other"
"YgiQ",4.39805568580745,-4.61305619803342,"blue",0.209486309872809,"other"
"PatZN",-9.79403148765446,-14.9334263953296,"brown",0.0909019981073156,"other"
"LpxD",3.74857295875667,-2.41461326208982,"blue",0.257568355584998,"other"
"CysE",-4.76410852546574,4.82286070260135,"turquoise",0.0160438007244563,"other"
"SlpA",4.25923980598568,0.0400488224896517,"yellow",0.0436374430725042,"other"
"AcnA",-3.92204795951725,6.68687199029056,"turquoise",0.0637114136428728,"other"
"LdhA",4.43195594673275,-6.94974567023191,"blue",0.259968006711782,"other"
"SdhA",3.76429404144405,-2.58055569258603,"blue",0.328735760519876,"other"
"ThiH",4.2966193092358,-1.17658402052793,"blue",0.0843537510773264,"other"
"SSL2",-10.07509933586,-15.1194996985522,"brown",0.0591793188620612,"other"
"Tdh",3.10616601829647,1.85166345509616,"turquoise",0.0575369751620949,"other"
"AdhP",-5.56023775215031,7.66490314873782,"turquoise",0.124189090527774,"other"
"XylB",-4.98266969795109,5.66898582848636,"turquoise",0.0933911903495956,"other"
"EstA",3.8374022377026,-7.69677020636472,"blue",0.384165186749772,"other"
"FlaA1",3.79450858955501,-2.36608411398801,"blue",0.251582656524146,"other"
"Gmd",4.75713933830379,-2.27796293822202,"blue",0.214228369269454,"other"
"NifS",-2.91643129463078,6.4269838181409,"turquoise",0.128893543323877,"other"
"MPH1",-4.32365356559635,6.63310335549441,"turquoise",0.133307126998333,"other"
"AlsT",-4.23500858421208,7.57748077782718,"turquoise",0.188989184605207,"other"
"PstB",-5.60533224220158,7.69442795189944,"turquoise",0.305751137502391,"other"
"ZnuC",-4.74324213142277,6.04790256890384,"turquoise",0.085802045099017,"other"
"GsiA",-3.74820362205387,6.64046476754275,"turquoise",0.191905052789527,"other"
"MlaF",4.40381492500423,-3.33069135275754,"blue",0.0865822830572067,"other"
"MglA",-3.21870480651737,4.7307414856824,"turquoise",0.146306943012981,"other"
"MdlB",-4.93344436759831,5.10650680932132,"turquoise",0.153822552901988,"other"
"TagH",-2.63643418426396,5.0125264969739,"turquoise",0.0859517945791248,"other"
"AbcC",-4.3695777523029,4.14171741875735,"turquoise",0.0819400245928476,"other"
"PreA",3.62770499115108,1.76738022240725,"yellow",0.470577638793892,"other"
"HdrA",3.6390265357983,1.76551972302524,"yellow",0.551449511365426,"other"
"CdhA",3.55644859199642,1.75515876683322,"yellow",0.391466278509744,"other"
"NtpA",4.94935001258968,-6.33793021765622,"blue",0.491168999254945,"other"
"NtpB",5.48798812751888,-2.75084616270932,"blue",0.481136354515695,"other"
"Rho",3.74665249710201,-6.25362588492307,"blue",0.410974270003715,"other"
"Era",2.21610642795681,5.4283642617139,"blue",0.0596643027921578,"other"
"PepF",-3.74402509803654,4.02638719948855,"turquoise",0.146019018343056,"other"
"SpeA",-10.6068595516193,-15.5389552268115,"brown",0.336542936566444,"other"
"ARO8",-4.08181797141911,3.03063152703372,"turquoise",0.0253035482814509,"other"
"IlvA",1.31431133871197,4.38063167008487,"turquoise",0.0801694337849663,"other"
"DppC",1.28531075840114,4.36993621262637,"turquoise",0.114785629669814,"other"
"FbpB",-4.03482662315251,7.40213821801272,"turquoise",0.178058558445233,"other"
"DdlA",2.03627373104213,5.43651340874759,"turquoise",0.0383889351247011,"other"
"Pnp",4.87799466972469,-6.2271704825488,"blue",0.402274614395548,"other"
"PrfB",4.3123709095013,-4.59610606757077,"blue",0.238066212745957,"other"
"ParA",-2.08432971114994,4.79269407662478,"turquoise",0.0746289671373163,"other"
"MutY",-5.726993905257,7.97521303567019,"turquoise",0.0750360018767829,"other"
"PriA",3.41389740829586,-6.38665153113278,"blue",0.168013404779821,"other"
